# HSK 3.0 level-7-9 — official vocabulary (word IDs = official global index; stable forever)
# columns: id\tsimp\tpinyin\thsk3_level\tfreq_rank
# source: https://www.hanzistroke.com/hsk/3.0/level-7-9 · retrieved 2026-07-11
5471	颁奖	bān jiǎng	7	5471
5472	斑马线	bān mǎ xiàn	7	5472
5473	搬迁	bān qiān	7	5473
5474	板块	bǎn kuài	7	5474
5475	版权	bǎn quán	7	5475
5478	拌	bàn	7	5478
5479	绊	bàn	7	5479
5480	半边天	bàn biān tiān	7	5480
5481	半岛	bàn dǎo	7	5481
5482	半导体	bàn dǎo tǐ	7	5482
5483	绊脚石	bàn jiǎo shí	7	5483
5484	半径	bàn jīng	7	5484
5485	伴侣	bàn lǚ	7	5485
5486	办事处	bàn shì chù	7	5486
5487	半数	bàn shù	7	5487
5488	半途而废	bàn tú ér fèi	7	5488
5489	半信半疑	bàn xìn bàn yí	7	5489
5490	办学	bàn xué	7	5490
5491	伴奏	bàn zòu	7	5491
5492	帮手	bāng shou	7	5492
5493	绑	bǎng	7	5493
5494	绑架	bǎng jià	7	5494
5495	磅	bàng	7	5495
5496	煲	bāo	7	5496
5497	剥	bāo	7	5497
5498	包庇	bāo bì	7	5498
5499	褒贬	bāo biǎn	7	5499
5500	包袱	bāo fu	7	5500
5501	包罗万象	bāo luó wàn xiàng	7	5501
5502	包容	bāo róng	7	5502
5503	包围	bāo wéi	7	5503
5504	包扎	bāo zā	7	5504
5505	饱和	bǎo hé	7	5505
5506	饱经沧桑	bǎo jīng cāng sāng	7	5506
5507	宝库	bǎo kù	7	5507
5508	堡垒	bǎo lěi	7	5508
5509	饱满	bǎo mǎn	7	5509
5510	保密	bǎo mì	7	5510
5511	保姆	bǎo mǔ	7	5511
5512	宝石	bǎo shí	7	5512
5513	保守	bǎo shǒu	7	5513
5514	保卫	bǎo wèi	7	5514
5515	保鲜	bǎo xiān	7	5515
5516	保养	bǎo yǎng	7	5516
5517	保佑	bǎo yòu	7	5517
5518	宝藏	bǎo zàng	7	5518
5519	保重	bǎo zhòng	7	5519
5521	豹	bào	7	5521
5522	报案	bào àn	7	5522
5523	报酬	bào chou	7	5523
5524	报仇	bào chóu	7	5524
5525	报答	bào dá	7	5525
5526	报废	bào fèi	7	5526
5527	暴风骤雨	bào fēng zhòu yǔ	7	5527
5528	报复	bào fù	7	5528
5529	抱负	bào fù	7	5529
5530	曝光	bào guāng	7	5530
5531	暴利	bào lì	7	5531
5532	爆满	bào mǎn	7	5532
5533	报销	bào xiāo	7	5533
5534	暴躁	bào zào	7	5534
5535	爆竹	bào zhú	7	5535
5536	碑	bēi	7	5536
5537	悲哀	bēi āi	7	5537
5538	卑鄙	bēi bǐ	7	5538
5539	悲惨	bēi cǎn	7	5539
5540	背负	bēi fù	7	5540
5541	悲欢离合	bēi huān lí hé	7	5541
5542	悲痛	bēi tòng	7	5542
5543	卑微	bēi wēi	7	5543
5545	备份	bèi fèn	7	5545
5546	被告	bèi gào	7	5546
5547	贝壳	bèi ké	7	5547
5548	备课	bèi kè	7	5548
5549	背面	bèi miàn	7	5549
5550	背叛	bèi pàn	7	5550
5551	背诵	bèi sòng	7	5551
5552	备忘录	bèi wàng lù	7	5552
5553	背影	bèi yǐng	7	5553
5554	备战	bèi zhàn	7	5554
5555	奔波	bēn bō	7	5555
5556	奔驰	bēn chí	7	5556
5557	奔赴	bēn fù	7	5557
5558	本分	běn fèn	7	5558
5559	本钱	běn qián	7	5559
5560	本色	běn sè	7	5560
5561	本事	běn shi	7	5561
5562	本性	běn xìng	7	5562
5564	本着	běn zhe	7	5564
5566	笨蛋	bèn dàn	7	5566
5567	笨重	bèn zhòng	7	5567
5568	笨拙	bèn zhuō	7	5568
5569	绷	bēng	7	5569
5570	绷带	bēng dài	7	5570
5571	崩溃	bēng kuì	7	5571
5572	蹦	bèng	7	5572
5573	迸发	bèng fā	7	5573
5574	逼近	bī jìn	7	5574
5575	逼迫	bī pò	7	5575
5576	逼真	bī zhēn	7	5576
5577	鼻涕	bí tì	7	5577
5578	比比皆是	bǐ bǐ jiē shì	7	5578
5579	笔墨	bǐ mò	7	5579
5580	比试	bǐ shi	7	5580
5581	鄙视	bǐ shì	7	5581
5582	弊病	bì bìng	7	5582
5583	必不可少	bì bù kě shǎo	7	5583
5584	必定	bì dìng	7	5584
5585	弊端	bì duān	7	5585
5586	壁画	bì huà	7	5586
5587	必将	bì jiāng	7	5587
5588	壁垒	bì lěi	7	5588
5589	碧绿	bì lǜ	7	5589
5590	避难	bì nàn	7	5590
5591	避让	bì ràng	7	5591
5592	毕生	bì shēng	7	5592
5593	避暑	bì shǔ	7	5593
5594	鞭策	biān cè	7	5594
5595	编程	biān chéng	7	5595
5596	编号	biān hào	7	5596
5597	边疆	biān jiāng	7	5597
5598	边界	biān jiè	7	5598
5599	边境	biān jìng	7	5599
5600	编剧	biān jù	7	5600
5601	编排	biān pái	7	5601
5602	鞭炮	biān pào	7	5602
5603	边缘	biān yuán	7	5603
5604	边远	biān yuǎn	7	5604
5605	编造	biān zào	7	5605
5606	编制	biān zhì	7	5606
5607	编织	biān zhī	7	5607
5608	扁	biǎn	7	5608
5609	贬低	biǎn dī	7	5609
5610	贬值	biǎn zhí	7	5610
5611	辩	biàn	7	5611
5612	辨别	biàn bié	7	5612
5613	遍布	biàn bù	7	5613
5614	便饭	biàn fàn	7	5614
5615	变革	biàn gé	7	5615
5616	变更	biàn gēng	7	5616
5617	变故	biàn gù	7	5617
5618	辩护	biàn hù	7	5618
5619	变换	biàn huàn	7	5619
5620	变幻莫测	biàn huàn mò cè	7	5620
5621	辩解	biàn jiě	7	5621
5622	辩论	biàn lùn	7	5622
5623	变迁	biàn qiān	7	5623
5624	辨认	biàn rèn	7	5624
5625	变通	biàn tōng	7	5625
5626	便携式	biàn xié shì	7	5626
5627	变形	biàn xíng	7	5627
5628	变异	biàn yì	7	5628
5629	辩证	biàn zhèng	7	5629
5630	辫子	biàn zi	7	5630
5632	标榜	biāo bǎng	7	5632
5633	标本	biāo běn	7	5633
5634	标点	biāo diǎn	7	5634
5635	标记	biāo jì	7	5635
5636	标签	biāo qiān	7	5636
5637	飙升	biāo shēng	7	5637
5638	标识	biāo shí	7	5638
5639	标示	biāo shì	7	5639
5640	标语	biāo yǔ	7	5640
5641	标致	biāo zhì	7	5641
5642	表白	biǎo bái	7	5642
5643	表决	biǎo jué	7	5643
5644	表述	biǎo shù	7	5644
5645	表率	biǎo shuài	7	5645
5646	表态	biǎo tài	7	5646
5647	表彰	biǎo zhāng	7	5647
5649	别具匠心	bié jù jiàng xīn	7	5649
5650	别看	bié kàn	7	5650
5651	别墅	bié shù	7	5651
5652	别说	bié shuō	7	5652
5653	别致	bié zhì	7	5653
5654	别扭	biè niu	7	5654
5655	彬彬有礼	bīn bīn yǒu lǐ	7	5655
5656	缤纷	bīn fēn	7	5656
5657	濒临	bīn lín	7	5657
5658	濒危	bīn wēi	7	5658
5659	冰雹	bīng báo	7	5659
5660	冰棍儿	bīng gùnr	7	5660
5661	冰山一角	bīng shān yī jiǎo	7	5661
5662	冰天雪地	bīng tiān xuě dì	7	5662
5663	丙	bǐng	7	5663
5665	秉持	bǐng chí	7	5665
5666	并发症	bìng fā zhèng	7	5666
5667	并非	bìng fēi	7	5667
5668	并购	bìng gòu	7	5668
5669	并肩	bìng jiān	7	5669
5670	病历	bìng lì	7	5670
5671	并列	bìng liè	7	5671
5672	并行	bìng xíng	7	5672
5673	病症	bìng zhèng	7	5673
5675	波动	bō dòng	7	5675
5676	剥夺	bō duó	7	5676
5677	波及	bō jí	7	5677
5678	拨款	bō kuǎn	7	5678
5679	波澜	bō lán	7	5679
5680	波浪	bō làng	7	5680
5681	波涛	bō tāo	7	5681
5682	剥削	bō xuē	7	5682
5683	波折	bō zhé	7	5683
5684	伯伯	bó bo	7	5684
5685	博大精深	bó dà jīng shēn	7	5685
5686	搏斗	bó dòu	7	5686
5687	伯父	bó fù	7	5687
5688	驳回	bó huí	7	5688
5689	伯母	bó mǔ	7	5689
5690	博学	bó xué	7	5690
5691	博弈	bó yì	7	5691
5692	不算	bú suàn	7	5692
5693	不当	bù dàng	7	5693
5694	不定	bú dìng	7	5694
5695	不动产	bù dòng chǎn	7	5695
5696	不见得	bú jiàn de	7	5696
5697	不愧	bú kuì	7	5697
5698	不力	bú lì	7	5698
5699	不妙	bú miào	7	5699
5700	不慎	bú shèn	7	5700
5701	不下	bù xià	7	5701
5702	不像话	bú xiàng huà	7	5702
5703	不肖	bù xiào	7	5703
5704	不屑	bú xiè	7	5704
5705	不懈	bú xiè	7	5705
5706	不厌其烦	bù yàn qí fán	7	5706
5707	不亚于	bú yà yú	7	5707
5708	不翼而飞	bú yì ér fēi	7	5708
5709	不亦乐乎	bú yì lè hū	7	5709
5710	不正之风	bú zhèng zhī fēng	7	5710
5711	捕获	bǔ huò	7	5711
5712	补给	bǔ jǐ	7	5712
5713	补救	bǔ jiù	7	5713
5714	哺乳	bǔ rǔ	7	5714
5715	捕食	bǔ shí	7	5715
5716	哺育	bǔ yù	7	5716
5717	补助	bǔ zhù	7	5717
5718	捕捉	bǔ zhuō	7	5718
5719	不经意	bù jīng yì	7	5719
5720	不予	bù yǔ	7	5720
5721	不准	bù zhǔn	7	5721
5722	不耻下问	bù chǐ xià wèn	7	5722
5723	不辞而别	bù cí ér bié	7	5723
5724	不得而知	bù dé ér zhī	7	5724
5726	不乏	bù fá	7	5726
5727	步伐	bù fá	7	5727
5728	不法	bù fǎ	7	5728
5729	不妨	bù fáng	7	5729
5730	不服	bù fú	7	5730
5731	不敢当	bù gǎn dāng	7	5731
5732	不及	bù jí	7	5732
5733	部件	bù jiàn	7	5733
5734	不假思索	bù jiǎ sī suǒ	7	5734
5735	不解	bù jiě	7	5735
5736	不景气	bù jǐng qì	7	5736
5737	布局	bù jú	7	5737
5738	不堪	bù kān	7	5738
5739	不可或缺	bù kě huò quē	7	5739
5740	不可思议	bù kě sī yì	7	5740
5741	不了了之	bù liǎo liǎo zhī	7	5741
5742	不免	bù miǎn	7	5742
5743	不平	bù píng	7	5743
5744	不容	bù róng	7	5744
5745	步入	bù rù	7	5745
5746	部首	bù shǒu	7	5746
5747	部署	bù shǔ	7	5747
5748	不惜	bù xī	7	5748
5749	不相上下	bù xiāng shàng xià	7	5749
5750	不言而喻	bù yán ér yù	7	5750
5751	不以为然	bù yǐ wéi rán	7	5751
5752	不由得	bù yóu de	7	5752
5753	不由自主	bù yóu zì zhǔ	7	5753
5755	不折不扣	bù zhé bù kòu	7	5755
5756	不知不觉	bù zhī bù jué	7	5756
5757	不知所措	bù zhī suǒ cuò	7	5757
5758	猜想	cāi xiǎng	7	5758
5760	裁定	cái dìng	7	5760
5761	裁缝	cái feng	7	5761
5762	才干	cái gàn	7	5762
5763	财经	cái jīng	7	5763
5764	裁决	cái jué	7	5764
5765	财力	cái lì	7	5765
5766	裁员	cái yuán	7	5766
5767	财政	cái zhèng	7	5767
5769	采矿	cǎi kuàng	7	5769
5770	采摘	cǎi zhāi	7	5770
5771	菜肴	cài yáo	7	5771
5772	参见	cān jiàn	7	5772
5773	参谋	cān móu	7	5773
5774	参照	cān zhào	7	5774
5776	残酷	cán kù	7	5776
5777	惭愧	cán kuì	7	5777
5778	残留	cán liú	7	5778
5779	残缺	cán quē	7	5779
5780	残忍	cán rěn	7	5780
5781	惨	cǎn	7	5781
5782	惨白	cǎn bái	7	5782
5783	惨痛	cǎn tòng	7	5783
5784	惨重	cǎn zhòng	7	5784
5785	灿烂	càn làn	7	5785
5786	舱	cāng	7	5786
5787	苍白	cāng bái	7	5787
5788	仓促	cāng cù	7	5788
5789	沧桑	cāng sāng	7	5789
5790	苍蝇	cāng ying	7	5790
5791	藏匿	cáng nì	7	5791
5792	藏品	cáng pǐn	7	5792
5793	藏身	cáng shēn	7	5793
5794	操控	cāo kòng	7	5794
5795	操劳	cāo láo	7	5795
5796	操练	cāo liàn	7	5796
5797	操心	cāo xīn	7	5797
5798	操纵	cāo zòng	7	5798
5799	嘈杂	cáo zá	7	5799
5800	草案	cǎo àn	7	5800
5801	草丛	cǎo cóng	7	5801
5802	草坪	cǎo píng	7	5802
5803	草率	cǎo shuài	7	5803
5804	草药	cǎo yào	7	5804
5805	测定	cè dìng	7	5805
5806	侧面	cè miàn	7	5806
5807	测算	cè suàn	7	5807
5808	测验	cè yàn	7	5808
5809	侧重	cè zhòng	7	5809
5810	层出不穷	céng chū bù qióng	7	5810
5811	蹭	cèng	7	5811
5812	差错	chā cuò	7	5812
5813	差额	chā é	7	5813
5814	插曲	chā qǔ	7	5814
5815	插手	chā shǒu	7	5815
5816	插图	chā tú	7	5816
5817	插嘴	chā zuǐ	7	5817
5818	查处	chá chǔ	7	5818
5819	查获	chá huò	7	5819
5820	察觉	chá jué	7	5820
5821	察看	chá kàn	7	5821
5823	岔	chà	7	5823
5824	刹那	chà nà	7	5824
5825	诧异	chà yì	7	5825
5826	拆迁	chāi qiān	7	5826
5827	柴油	chái yóu	7	5827
5828	掺	chān	7	5828
5829	搀	chān	7	5829
5830	馋	chán	7	5830
5831	缠	chán	7	5831
5832	缠绕	chán rào	7	5832
5833	铲	chǎn	7	5833
5834	产权	chǎn quán	7	5834
5835	阐释	chǎn shì	7	5835
5836	阐述	chǎn shù	7	5836
5837	产物	chǎn wù	7	5837
5838	产业链	chǎn yè liàn	7	5838
5839	产值	chǎn zhí	7	5839
5840	颤抖	chàn dǒu	7	5840
5841	猖狂	chāng kuáng	7	5841
5842	昌盛	chāng shèng	7	5842
5843	偿还	cháng huán	7	5843
5844	常理	cháng lǐ	7	5844
5845	长期以来	cháng qī yǐ lái	7	5845
5846	常人	cháng rén	7	5846
5847	常态	cháng tài	7	5847
5848	长效	cháng xiào	7	5848
5849	长征	cháng zhēng	7	5849
5850	长足	cháng zú	7	5850
5851	敞开	chǎng kāi	7	5851
5852	倡导	chàng dǎo	7	5852
5853	唱片	chàng piàn	7	5853
5854	畅谈	chàng tán	7	5854
5855	倡议	chàng yì	7	5855
5856	超标	chāo biāo	7	5856
5857	钞票	chāo piào	7	5857
5859	抄袭	chāo xí	7	5859
5861	嘲弄	cháo nòng	7	5861
5862	潮水	cháo shuǐ	7	5862
5863	巢穴	cháo xué	7	5863
5864	炒作	chǎo zuò	7	5864
5865	车间	chē jiān	7	5865
5866	扯	chě	7	5866
5868	撤离	chè lí	7	5868
5869	撤退	chè tuì	7	5869
5870	彻夜	chè yè	7	5870
5871	沉淀	chén diàn	7	5871
5872	沉甸甸	chén diàn diàn	7	5872
5873	沉浸	chén jìn	7	5873
5874	陈旧	chén jiù	7	5874
5875	陈列	chén liè	7	5875
5876	沉闷	chén mèn	7	5876
5877	沉迷	chén mí	7	5877
5878	陈述	chén shù	7	5878
5879	沉睡	chén shuì	7	5879
5880	沉思	chén sī	7	5880
5881	沉稳	chén wěn	7	5881
5882	沉着	chén zhuó	7	5882
5883	趁机	chèn jī	7	5883
5884	衬托	chèn tuō	7	5884
5885	称心如意	chèn xīn rú yì	7	5885
5886	趁早	chèn zǎo	7	5886
5888	承包	chéng bāo	7	5888
5889	成才	chéng cái	7	5889
5890	成家	chéng jiā	7	5890
5891	成家立业	chéng jiā lì yè	7	5891
5892	承接	chéng jiē	7	5892
5893	诚恳	chéng kěn	7	5893
5895	成品	chéng pǐn	7	5895
5896	城墙	chéng qiáng	7	5896
5897	澄清	chéng qīng	7	5897
5898	成全	chéng quán	7	5898
5899	成群结队	chéng qún jié duì	7	5899
5900	成天	chéng tiān	7	5900
5901	成心	chéng xīn	7	5901
5902	成型	chéng xíng	7	5902
5903	诚意	chéng yì	7	5903
5904	承载	chéng zài	7	5904
5905	诚挚	chéng zhì	7	5905
5906	逞强	chěng qiáng	7	5906
5907	秤	chèng	7	5907
5908	痴呆	chī dāi	7	5908
5909	吃喝玩乐	chī hē wán lè	7	5909
5910	吃苦	chī kǔ	7	5910
5911	吃亏	chī kuī	7	5911
5912	吃力	chī lì	7	5912
5913	痴迷	chī mí	7	5913
5914	痴心	chī xīn	7	5914
5916	迟迟	chí chí	7	5916
5917	迟钝	chí dùn	7	5917
5918	迟缓	chí huǎn	7	5918
5919	驰名	chí míng	7	5919
5920	持平	chí píng	7	5920
5921	池塘	chí táng	7	5921
5922	迟疑	chí yí	7	5922
5923	迟早	chí zǎo	7	5923
5924	持之以恒	chí zhī yǐ héng	7	5924
5925	尺度	chǐ dù	7	5925
5927	耻笑	chǐ xiào	7	5927
5928	赤道	chì dào	7	5928
5929	赤字	chì zì	7	5929
5931	充斥	chōng chì	7	5931
5932	冲刺	chōng cì	7	5932
5933	充当	chōng dāng	7	5933
5934	憧憬	chōng jǐng	7	5934
5935	冲浪	chōng làng	7	5935
5936	充沛	chōng pèi	7	5936
5937	冲洗	chōng xǐ	7	5937
5938	充裕	chōng yù	7	5938
5939	冲撞	chōng zhuàng	7	5939
5940	重重	chóng chóng	7	5940
5941	重叠	chóng dié	7	5941
5942	重返	chóng fǎn	7	5942
5943	崇高	chóng gāo	7	5943
5944	重合	chóng hé	7	5944
5945	崇敬	chóng jìng	7	5945
5946	崇尚	chóng shàng	7	5946
5947	重申	chóng shēn	7	5947
5948	重现	chóng xiàn	7	5948
5949	重组	chóng zǔ	7	5949
5951	宠爱	chǒng ài	7	5951
5952	抽查	chōu zhā	7	5952
5953	抽签	chōu qiān	7	5953
5954	抽屉	chōu ti	7	5954
5955	抽样	chōu yàng	7	5955
5956	仇	chóu	7	5956
5957	稠	chóu	7	5957
5959	筹办	chóu bàn	7	5959
5960	筹措	chóu cuò	7	5960
5961	仇恨	chóu hèn	7	5961
5962	筹划	chóu huà	7	5962
5963	筹集	chóu jí	7	5963
5964	筹码	chóu mǎ	7	5964
5965	愁眉苦脸	chóu méi kǔ liǎn	7	5965
5966	稠密	chóu mì	7	5966
5967	仇人	chóu rén	7	5967
5968	瞅	chǒu	7	5968
5969	丑恶	chǒu è	7	5969
5970	丑陋	chǒu lòu	7	5970
5971	丑闻	chǒu wén	7	5971
5972	出厂	chū chǎng	7	5972
5973	出丑	chū chǒu	7	5973
5974	出动	chū dòng	7	5974
5975	出发点	chū fā diǎn	7	5975
5976	出访	chū fǎng	7	5976
5977	出局	chū jú	7	5977
5978	出具	chū jù	7	5978
5979	出口成章	chū kǒu chéng zhāng	7	5979
5980	出路	chū lù	7	5980
5981	出卖	chū mài	7	5981
5982	出面	chū miàn	7	5982
5983	出任	chū rèn	7	5983
5984	出人意料	chū rén yì liào	7	5984
5985	出神	chū shén	7	5985
5986	出身	chū shēn	7	5986
5987	出手	chū shǒu	7	5987
5988	出台	chū tái	7	5988
5989	出头	chū tóu	7	5989
5990	出土	chū tǔ	7	5990
5991	出息	chū xi	7	5991
5992	出征	chū zhēng	7	5992
5993	出众	chū zhòng	7	5993
5994	初衷	chū zhōng	7	5994
5996	出走	chū zǒu	7	5996
5997	锄	chú	7	5997
5998	橱窗	chú chuāng	7	5998
5999	除去	chú qù	7	5999
6000	除外	chú wài	7	6000
6001	储备	chǔ bèi	7	6001
6002	处方	chǔ fāng	7	6002
6003	处分	chǔ fèn	7	6003
6004	处境	chǔ jìng	7	6004
6005	储量	chǔ liàng	7	6005
6006	处事	chǔ shì	7	6006
6007	处置	chǔ zhì	7	6007
6008	触动	chù dòng	7	6008
6009	触犯	chù fàn	7	6009
6010	触觉	chù jué	7	6010
6011	矗立	chù lì	7	6011
6012	触摸	chù mō	7	6012
6013	触目惊心	chù mù jīng xīn	7	6013
6014	揣	chuāi	7	6014
6015	揣测	chuǎi cè	7	6015
6016	揣摩	chuǎi mó	7	6016
6017	踹	chuài	7	6017
6018	川流不息	chuān liú bù xī	7	6018
6019	穿梭	chuān suō	7	6019
6020	穿越	chuān yuè	7	6020
6021	穿着	chuān zhuó	7	6021
6022	船舶	chuán bó	7	6022
6023	传单	chuán dān	7	6023
6024	传媒	chuán méi	7	6024
6025	传奇	chuán qí	7	6025
6026	传人	chuán rén	7	6026
6027	传闻	chuán wén	7	6027
6028	传言	chuán yán	7	6028
6029	喘	chuǎn	7	6029
6030	喘息	chuǎn xī	7	6030
6031	串门	chuàn mén	7	6031
6032	窗帘	chuāng lián	7	6032
6033	创伤	chuāng shāng	7	6033
6034	床位	chuáng wèi	7	6034
6036	创始人	chuàng shǐ rén	7	6036
6037	吹牛	chuī niú	7	6037
6038	吹捧	chuī pěng	7	6038
6039	炊烟	chuī yān	7	6039
6041	捶	chuí	7	6041
6042	锤	chuí	7	6042
6043	垂头丧气	chuí tóu sàng qì	7	6043
6044	纯粹	chún cuì	7	6044
6045	醇厚	chún hòu	7	6045
6046	纯洁	chún jié	7	6046
6047	纯朴	chún pǔ	7	6047
6048	淳朴	chún pǔ	7	6048
6049	蠢	chǔn	7	6049
6050	戳	chuō	7	6050
6051	绰号	chuò hào	7	6051
6053	辞呈	cí chéng	7	6053
6054	磁带	cí dài	7	6054
6055	辞典	cí diǎn	7	6055
6056	慈善	cí shàn	7	6056
6057	磁铁	cí tiě	7	6057
6058	辞退	cí tuì	7	6058
6059	慈祥	cí xiáng	7	6059
6060	雌性	cí xìng	7	6060
6061	此起彼伏	cǐ qǐ bǐ fú	7	6061
6062	此致	cǐ zhì	7	6062
6063	赐	cì	7	6063
6064	刺耳	cì ěr	7	6064
6065	刺骨	cì gǔ	7	6065
6066	伺候	cì hòu	7	6066
6067	赐教	cì jiào	7	6067
6068	次品	cì pǐn	7	6068
6069	次日	cì rì	7	6069
6071	次序	cì xù	7	6071
6072	刺眼	cì yǎn	7	6072
6073	次要	cì yào	7	6073
6074	葱	cōng	7	6074
6075	丛	cóng	7	6075
6076	丛林	cóng lín	7	6076
6077	从容	cóng róng	7	6077
6078	从容不迫	cóng róng bú pò	7	6078
6079	从头	cóng tóu	7	6079
6080	凑	còu	7	6080
6081	凑合	còu he	7	6081
6082	凑巧	còu qiǎo	7	6082
6083	粗暴	cū bào	7	6083
6084	粗糙	cū cāo	7	6084
6085	粗鲁	cū lǔ	7	6085
6086	粗略	cū lüè	7	6086
6087	粗心大意	cū xīn dà yì	7	6087
6088	促成	cù chéng	7	6088
6089	簇拥	cù yōng	7	6089
6090	窜	cuàn	7	6090
6091	摧残	cuī cán	7	6091
6092	催促	cuī cù	7	6092
6093	摧毁	cuī huǐ	7	6093
6094	催眠	cuī mián	7	6094
6095	璀璨	cuǐ càn	7	6095
6096	翠绿	cuì lǜ	7	6096
6097	存活	cún huó	7	6097
6098	存货	cún huò	7	6098
6099	存心	cún xīn	7	6099
6100	存折	cún zhé	7	6100
6101	搓	cuō	7	6101
6102	磋商	cuō shāng	7	6102
6103	挫败	cuò bài	7	6103
6104	错别字	cuò bié zì	7	6104
6105	错觉	cuò jué	7	6105
6106	措手不及	cuò shǒu bù jí	7	6106
6107	错位	cuò wèi	7	6107
6108	错综复杂	cuò zōng fù zá	7	6108
6109	搭乘	dā chéng	7	6109
6110	搭档	dā dàng	7	6110
6111	搭建	dā jiàn	7	6111
6112	答辩	dá biàn	7	6112
6113	达标	dá biāo	7	6113
6115	打喷嚏	dǎ pēn tì	7	6115
6116	打下手	dǎ xià shǒu	7	6116
6117	打岔	dǎ chà	7	6117
6118	打倒	dǎ dǎo	7	6118
6119	打赌	dǎ dǔ	7	6119
6120	打盹儿	dǎ dǔnr	7	6120
6121	打发	dǎ fā	7	6121
6122	打搅	dǎ jiǎo	7	6122
6123	打捞	dǎ lāo	7	6123
6124	打量	dǎ liang	7	6124
6125	打猎	dǎ liè	7	6125
6126	打磨	dǎ mó	7	6126
6127	打消	dǎ xiāo	7	6127
6128	大不了	dà bù liǎo	7	6128
6129	大大咧咧	dà da liē liē	7	6129
6130	大纲	dà gāng	7	6130
6131	大公无私	dà gōng wú sī	7	6131
6132	大街小巷	dà jiē xiǎo xiàng	7	6132
6133	大惊小怪	dà jīng xiǎo guài	7	6133
6134	大局	dà jú	7	6134
6135	大陆	dà lù	7	6135
6136	大名鼎鼎	dà míng dǐng dǐng	7	6136
6137	大片	dà piàn	7	6137
6138	大气	dà qì	7	6138
6139	大数据	dà shù jù	7	6139
6140	大肆	dà sì	7	6140
6141	大体	dà tǐ	7	6141
6142	大同小异	dà tóng xiǎo yì	7	6142
6143	大为	dà wéi	7	6143
6144	大雁	dà yàn	7	6144
6145	大意	dà yi	7	6145
6147	大有可为	dà yǒu kě wéi	7	6147
6148	大宗	dà zōng	7	6148
6149	逮	dǎi	7	6149
6150	歹徒	dǎi tú	7	6150
6151	逮捕	dài bǔ	7	6151
6152	带队	dài duì	7	6152
6153	怠工	dài gōng	7	6153
6154	代号	dài hào	7	6154
6155	代理人	dài lǐ rén	7	6155
6156	带路	dài lù	7	6156
6157	怠慢	dài màn	7	6157
6158	带头	dài tóu	7	6158
6159	代言	dài yán	7	6159
6161	担保	dān bǎo	7	6161
6162	单边	dān biān	7	6162
6163	单薄	dān bó	7	6163
6164	担当	dān dāng	7	6164
6165	单方面	dān fāng miàn	7	6165
6166	担负	dān fù	7	6166
6167	耽搁	dān ge	7	6167
6168	单价	dān jià	7	6168
6169	单身	dān shēn	7	6169
6170	胆量	dǎn liàng	7	6170
6171	胆怯	dǎn qiè	7	6171
