# HSK 3.0 level-1 — official vocabulary (word IDs = official global index; stable forever)
# columns: id\tsimp\tpinyin\thsk3_level\tfreq_rank
# source: https://www.hanzistroke.com/hsk/3.0/level-1 · retrieved 2026-07-11
92	姐姐	jiě jie	1	92
93	今年	jīn nián	1	93
94	今天	jīn tiān	1	94
95	九	jiǔ	1	95
96	觉得	jué de	1	96
97	开	kāi	1	97
98	开车	kāi chē	1	98
99	看	kàn	1	99
100	看病	kàn bìng	1	100
101	看见	kàn jiàn	1	101
102	可以	kě yǐ	1	102
103	课	kè	1	103
104	口	kǒu	1	104
105	块	kuài	1	105
106	来	lái	1	106
107	老师	lǎo shī	1	107
108	了	le	1	108
109	冷	lěng	1	109
111	两	liǎng	1	111
112	零	líng	1	112
113	六	liù	1	113
114	妈妈	mā ma	1	114
115	吗	ma	1	115
116	买	mǎi	1	116
117	卖	mài	1	117
118	忙	máng	1	118
119	猫	māo	1	119
120	没关系	méi guān xi	1	120
121	没事	méi shì	1	121
122	没有	méi yǒu	1	122
123	妹妹	mèi mei	1	123
124	们	men	1	124
125	米饭	mǐ fàn	1	125
126	面包	miàn bāo	1	126
127	面条儿	miàn tiáo r	1	127
129	明天	míng tiān	1	129
130	名字	míng zi	1	130
131	哪	nǎ	1	131
132	哪个	nǎ ge	1	132
133	哪里	nǎ lǐ	1	133
134	哪儿	nǎ er	1	134
135	哪些	nǎ xiē	1	135
136	那	nà	1	136
137	那边	nà bian	1	137
138	那个	nà ge	1	138
139	那里	nà li	1	139
140	那儿	nà r	1	140
141	那些	nà xiē	1	141
142	男	nán	1	142
143	男朋友	nán péng you	1	143
144	呢	ne	1	144
145	能	néng	1	145
146	你	nǐ	1	146
147	你好	nǐ hǎo	1	147
148	你们	nǐ men	1	148
149	年	nián	1	149
150	您	nín	1	150
151	牛奶	niú nǎi	1	151
152	女	nǚ	1	152
153	女儿	nǚ ér	1	153
154	女朋友	nǚ péng you	1	154
155	女士	nǚ shì	1	155
156	朋友	péng you	1	156
157	便宜	pián yi	1	157
158	漂亮	piào liang	1	158
159	苹果	píng guǒ	1	159
160	七	qī	1	160
161	起床	qǐ chuáng	1	161
162	千	qiān	1	162
163	前	qián	1	163
164	钱	qián	1	164
165	请	qǐng	1	165
166	请问	qǐng wèn	1	166
167	去	qù	1	167
168	去年	qù nián	1	168
169	热	rè	1	169
170	人	rén	1	170
171	认识	rèn shi	1	171
172	日	rì	1	172
173	三	sān	1	173
174	商店	shāng diàn	1	174
175	上	shàng	1	175
176	上班	shàng bān	1	176
177	上课	shàng kè	1	177
178	上午	shàng wǔ	1	178
179	上学	shàng xué	1	179
180	少	shǎo	1	180
181	谁	shéi/shuí	1	181
182	什么	shén me	1	182
183	生病	shēng bìng	1	183
184	十	shí	1	184
186	时间	shí jiān	1	186
187	事	shì	1	187
188	是	shì	1	188
189	手机	shǒu jī	1	189
190	书	shū	1	190
191	书店	shū diàn	1	191
192	水	shuǐ	1	192
193	水果	shuǐ guǒ	1	193
194	睡	shuì	1	194
195	睡觉	shuì jiào	1	195
196	说	shuō	1	196
197	说话	shuō huà	1	197
198	四	sì	1	198
199	岁	suì	1	199
200	他	tā	1	200
201	它	tā	1	201
202	她	tā	1	202
203	他们	tā men	1	203
204	它们	tā men	1	204
205	她们	tā men	1	205
206	太	tài	1	206
207	天	tiān	1	207
208	天气	tiān qì	1	208
209	听	tīng	1	209
210	听见	tīng jiàn	1	210
211	同学	tóng xué	1	211
212	外	wài	1	212
213	外边	wài bian	1	213
214	玩	wán	1	214
215	晚	wǎn	1	215
216	晚饭	wǎn fàn	1	216
217	晚上	wǎn shang	1	217
218	喂	wèi	1	218
219	问	wèn	1	219
220	问题	wèn tí	1	220
221	我	wǒ	1	221
222	我们	wǒ men	1	222
223	五	wǔ	1	223
224	午饭	wǔ fàn	1	224
225	喜欢	xǐ huan	1	225
226	下	xià	1	226
227	下雨	xià yǔ	1	227
228	下班	xià bān	1	228
229	下课	xià kè	1	229
230	下午	xià wǔ	1	230
231	先生	xiān sheng	1	231
232	现在	xiàn zài	1	232
233	想	xiǎng	1	233
234	小	xiǎo	1	234
235	小朋友	xiǎo péng yǒu	1	235
236	小时	xiǎo shí	1	236
237	小学	xiǎo xué	1	237
238	小学生	xiǎo xué shēng	1	238
239	些	xiē	1	239
240	写	xiě	1	240
241	谢谢	xiè xie	1	241
242	新	xīn	1	242
243	星期	xīng qī	1	243
244	星期日	Xīng qī rì	1	244
245	星期天	Xīng qī tiān	1	245
247	学	xué	1	247
248	学生	xué sheng	1	248
249	学习	xué xí	1	249
250	学校	xué xiào	1	250
251	雪	xuě	1	251
252	要	yào	1	252
253	也	yě	1	253
254	一	yī	1	254
255	衣服	yī fu	1	255
256	医生	yī sheng	1	256
257	医院	yī yuàn	1	257
258	一半	yī bàn	1	258
259	一下	yī xià	1	259
260	椅子	yǐ zi	1	260
261	一点儿	yī diǎn er	1	261
262	一些	yī xiē	1	262
263	有	yǒu	1	263
264	有的	yǒu de	1	264
265	有点儿	yǒu diǎn r	1	265
266	有些	yǒu xiē	1	266
267	雨	yǔ	1	267
268	元	yuán	1	268
269	月	yuè	1	269
270	再	zài	1	270
271	在	zài	1	271
272	再见	zài jiàn	1	272
273	早	zǎo	1	273
274	早饭	zǎo fàn	1	274
275	早上	zǎo shang	1	275
276	怎么	zěn me	1	276
277	怎么样	zěn me yàng	1	277
278	找	zhǎo	1	278
279	这	zhè	1	279
280	这边	zhè biān	1	280
281	这个	zhè ge	1	281
282	这里	zhè lǐ	1	282
283	这儿	zhè r	1	283
284	这些	zhè xiē	1	284
285	真	zhēn	1	285
286	正在	zhèng zài	1	286
287	只	zhī	1	287
288	知道	zhī dao	1	288
289	中国	zhōng guó	1	289
290	中文	zhōng wén	1	290
291	中午	zhōng wǔ	1	291
292	中学	zhōng xué	1	292
293	中学生	zhōng xué shēng	1	293
294	住	zhù	1	294
295	桌子	zhuō zi	1	295
296	字	zì	1	296
297	昨天	zuó tiān	1	297
298	坐	zuò	1	298
299	做	zuò	1	299
20001	姐	jiě	1	20001
20002	服	fú	1	20002
20003	得	dé	1	20003
20004	弟	dì	1	20004
20005	息	xī	1	20005
20006	包	bāo	1	20006
20007	班	bān	1	20007
20008	院	yuàn	1	20008
20009	时	shí	1	20009
20010	钟	zhōng	1	20010
20011	工	gōng	1	20011
20012	名	míng	1	20012
20013	题	tí	1	20013
20014	起	qǐ	1	20014
20015	校	xiào	1	20015
20016	样	yàng	1	20016
20017	飞	fēi	1	20017
20018	朋	péng	1	20018
20019	哥	gē	1	20019
20020	语	yǔ	1	20020
20021	习	xí	1	20021
20022	中	zhōng	1	20022
20023	床	chuáng	1	20023
20024	东	dōng	1	20024
20025	里	lǐ	1	20025
20026	正	zhèng	1	20026
20027	认	rèn	1	20027
20028	面	miàn	1	20028
20029	现	xiàn	1	20029
20030	蛋	dàn	1	20030
20031	候	hòu	1	20031
20032	妹	mèi	1	20032
20033	非	fēi	1	20033
20034	昨	zuó	1	20034
20035	生	shēng	1	20035
20036	医	yī	1	20036
20037	宜	yí	1	20037
20038	喜	xǐ	1	20038
20039	白	bái	1	20039
20040	儿	ér	1	20040
20041	欢	huān	1	20041
20042	杯	bēi	1	20042
20043	知	zhī	1	20043
20044	果	guǒ	1	20044
20045	话	huà	1	20045
20046	牛	niú	1	20046
20047	常	cháng	1	20047
20048	亮	liàng	1	20048
20049	老	lǎo	1	20049
20050	脑	nǎo	1	20050
20051	今	jīn	1	20051
20052	客	kè	1	20052
20053	孩	hái	1	20053
20054	便	biàn	1	20054
20055	际	jì	1	20055
20056	师	shī	1	20056
20057	关	guān	1	20057
20058	公	gōng	1	20058
20059	漂	piāo	1	20059
20060	影	yǐng	1	20060
20061	点	diǎn	1	20061
20062	条	tiáo	1	20062
20063	友	yǒu	1	20063
20064	间	jiān	1	20064
20065	市	shì	1	20065
20066	午	wǔ	1	20066
20067	大	dà	1	20067
20068	子	zǐ	1	20068
20069	文	wén	1	20069
20070	电	diàn	1	20070
20071	打	dǎ	1	20071
20072	汉	hàn	1	20072
20073	气	qì	1	20073
20074	出	chū	1	20074
20075	西	xī	1	20075
20076	机	jī	1	20076
20077	妈	mā	1	20077
20078	明	míng	1	20078
20079	椅	yǐ	1	20079
20080	什	shén	1	20080
20081	休	xiū	1	20081
20082	先	xiān	1	20082
20083	手	shǒu	1	20083
20084	火	huǒ	1	20084
20085	衣	yī	1	20085
20086	系	xì	1	20086
20087	可	kě	1	20087
20088	以	yǐ	1	20088
20089	作	zuò	1	20089
20090	兴	xīng	1	20090
20091	同	tóng	1	20091
20092	商	shāng	1	20092
20093	士	shì	1	20093
20094	奶	nǎi	1	20094
20095	怎	zěn	1	20095
20096	房	fáng	1	20096
20097	期	qī	1	20097
20098	星	xīng	1	20098
20099	没	méi	1	20099
20100	桌	zhuō	1	20100
20101	爸	bà	1	20101
20102	道	dào	1	20102
20103	苹	píng	1	20103
20104	米	mǐ	1	20104
20105	租	zū	1	20105
20106	识	shí	1	20106
20107	谢	xiè	1	20107
20108	视	shì	1	20108
20109	觉	jué	1	20109
20110	高	gāo	1	20110
20111	超	chāo	1	20111
20112	鸡	jī	1	20112
20113	地	de	1	20113
20114	过	guò	1	20114
20115	为	wèi	1	20115
20116	比	bǐ	1	20116
20117	长	cháng	1	20117
